recid,givenname,surname,suburb,postcode
02985964,rodney,pruitt,reidsville,27320
05960317,erica,cho,raleigh,27607
01043157,jimmie,smith,chapel hill,27517
07365703,christopher,howard,thurmond,28683
01910159,ramona,jones,fayetteville,28304
05704019,robert,gregg,concord,28025
04691134,robert,tuckey,winston salem,27103
02551509,ann,tiller,wake forest,27587
03978261,huey,howard,winston salem,27106
06236500,nailah,ali,charlotte,28262
07563152,eric,stensrud,hampstead,28443
03282900,ashley,holmes,mocksville,27028
02894395,janet,keller,eastover,28312
00233469,conrad,benton,leland,28451
08062500,barbara,wright,weaverville,28787
04521041,dionna,williamson,charlotte,28205
00598080,sandra,jones,whitsett,27377
03807203,pamela,kestler,wake forest,27587
04878560,tameki,mongo,charlotte,28262
07794770,jonathan,wilmoth,mooresville,28117
07309068,paula,anderson,franklin,28734
01088606,john,locklear,shannon,28386
01027724,john,barker,wilkesboro,28697
03430484,wayne,baker,elizabeth city,27909
02369876,reginald,johnson,reidsville,27320
00694117,james,buckner,leicester,28748
04811860,maggie,petrea,salisbury,28146
05840328,andre,johnson,durham,27703
07995310,thomas,mcbride,fayetteville,28306
01783798,gary,miller,wake forest,27587
06701595,daniel,howarth,chapel hill,27517
07441896,jennifer,collins,salisbury,28146
02628638,anthony,traxler,greensboro,27410
01618596,lawrence,smith,germanton,27019
07159489,abbey,starling,wilmington,28409
02955076,jennifer,gardner,apex,27502
07554985,ashley,dittrich,matthews,28105
02399036,joseph,johnson,lumberton,28358
03297220,douglas,powell,lincolnton,28092
05440821,william,wood,chapel hill,27516
04070499,ashley,odell,raleigh,27605
07914158,titania,jacobs,charlotte,28269
04749845,melissa,powers,concord,28025
02542912,mitchell,pilcher,fayetteville,28314
01998103,angela,cope,bahama,27503
08217591,shaquar,gordon,brevard,28712
02910453,kenneth,eckert,charlotte,28277
06165261,vasiliy,gartavel,asheville,28806
02241592,brian,hudson,greensboro,27405
02089660,tommy,thomas,murphy,28906
01989025,helen,nance,mooresville,28115
03275190,james,jarrett,winston salem,27127
02039138,shirley,smith,roanoke rapids,27870
06902314,thomas,watts,laurinburg,28352
00783411,mae,mcdonald,durham,27704
04295497,susan,brown,kannapolis,28083
07977619,jamie,pressley,greensboro,27406
03273383,terrance,hill,durham,27703
07633773,hrant,garabedian,raleigh,27612
07555471,markus,hernandez,winston salem,27127
00577391,shirley,tinkham,charlotte,28227
02161675,carol,mercier,dobson,27017
06178607,catina,carter,durham,27705
01834041,leslie,surles,benson,27504
02938599,bobby,avery,benson,27504
05622421,robert,roary,durham,27705
05666329,kathleen,jarman,hertford,27944
02605757,kimberly,bell,charlotte,28215
02535832,mustafa,rahman,greensboro,27407
07242134,connor,sisk,raleigh,27607
02510170,dawn,santoianni,durham,27713
02648853,frederick,st ana,wilmington,28403
02906932,chassie,hurley,knightdale,27545
07758758,linda,mckay,charlotte,28269
03073042,carolyn,devito,winston salem,27103
05006182,christine,blaisdell,rolesville,27571
04678053,scott,armentano,chapel hill,27517
01891790,tina,peterson,green mountain,28740
01139648,john,turner,harrisburg,28075
02494724,samuel,phelps,winston salem,27127
05451444,patricia,aquino,summerfield,27358
06320336,stephanie,abbate,fuquay varina,27526
05498334,roger,shaw,new bern,28562
04693690,gail,duke,gaston,27832
05691210,douglas,blower,wilmington,28412
02774353,beth,hernandez,fayetteville,28306
04181921,william,miller,manteo,27954
04534935,lloyd,smith,oxford,27565
01960371,kenneth,murray,wilmington,28412
03101967,louis,chapman,raleigh,27604
05636360,gabrielle,miller-mcmillan,durham,27704
02917167,scott,green,morehead city,28557
06815118,christopher,gilliland,greenville,27834
07957916,terry,franklin,charlotte,28206
07392376,sonja,mccoy,charlotte,28262
03616545,crystal,sewell,belmont,28012
03413704,amy,wright,gibsonville,27249
01444095,geraline,miller,east spencer,28039
06971158,benny,perry,pine knoll shores,28512
02185937,annie,clegg,dunn,28334
01099382,mary,erwin,statesville,28677
02219095,debra,mcclellan,charlotte,28205
00229558,peggy,raby,gastonia,28054
01514108,paul,qualkenbush,winston-salem,27107
02755042,timothy,kiser,aberdeen,28315
03016703,andrew,novak,kernersville,27284
03818267,christine,dinan,rocky mount,27804
05959684,sasha,cheek,raleigh,27604
08094947,bridgett,aguirre,clyde,28721
02684463,mitchell,cook,lincolnton,28092
04896464,keegan,fraker,brevard,28712
07848303,kelsey,knopf,kernersville,27284
06364080,lois,brewer,stokesdale,27357
03232108,cathy,barbour,hickory,28602
00381512,joyce,forbes,ellenboro,28040
07699787,zakeycia,dickens,durham,27707
05637973,wyomia,holden,henderson,27537
05112330,april,schaefer,wilmington,28403
02886115,margot,brewer,vass,28394
04932665,william,lapish,matthews,28105
01630816,renee,williams,newton grove,28366
03983858,timothy,cook,charlotte,28202
04897391,john,person,greensboro,27405
06673185,jessica,ross,mount airy,27030
03641038,tenesheya,sterling,charlotte,28214
02927708,amy,thomas,conover,28613
02044387,paige,perrell,charlotte,28205
00747941,helen,barker,fayetteville,28303
02986198,amanda,peterson,cary,27513
02380926,thomas,campbell,cary,27518
02911252,wanda,hart,whiteville,28472
07784394,benjamin,williams,greensboro,27406
05058956,crystal,sumner,candler,28715
03525936,frank,longino,wilmington,28409
00111674,dennis,chesson,roper,27970
05245407,jewel,lillie,durham,27703
01223578,shelia,farmer,greensboro,27406
03551494,eugenia,petke,charlotte,28270
07245769,leon,mckinley,rocky mount,27804
06566284,tamera,pickens,waynesville,28785
01565470,rita,mercer,apex,27523
04214754,nancy,manuel,stokesdale,27357
01256879,jo ann,roman,stanley,28164
04772218,juanita,odell,high point,27262
00395267,banner,roten,west jefferson,28694
07354873,william,diianni,kernersville,27284
04718761,anna,cintron,fayetteville,28314
02448130,lorene,penley,fairview,28730
01513613,virginia,jessup,lake junaluska,28745
07064603,cody,brooks,oakboro,28129
04859852,william,deese,kannapolis,28081
01413290,sarah,copple,efland,27243
02416253,brenda,pratt,durham,27707
07002270,frank,jin,winston salem,27104
00940868,peggy,ivey,fairmont,28340
06935827,michael,mashburn,waynesville,28786
02397067,richard,graham,southport,28461
00218960,linda,hyder,charlotte,28227
04496227,lucinda,thomas,charlotte,28269
03091463,heather,rash,clemmons,27012
02592175,ashley,barrett,kings mountain,28086
01444956,joyce,proctor,germanton,27019
05233410,kimberly,pomykacz,matthews,28105
04695948,michael,kirila,brevard,28712
01619004,pamela,forshey,nebo,28761
02176014,maggie,atkins,troy,27371
05035314,luis,miolan,cramerton,28032
08031608,jessica,johnson,thomasville,27360
01469431,sarah,hill,durham,27707
03234290,cindy,huneycutt,charlotte,28269
06753209,john,porter,brevard,28712
01730867,ginger,downs,plymouth,27962
04040106,susan,bieber,greensboro,27410
03570693,thomas,hamilton,indian trail,28079
04294809,linda,thompson,east spencer,28039
00440745,nancy,king,charlotte,28210
01073021,connie,mixon,mt olive,28365
06908920,kirsten,hubner,greensboro,27403
07024892,james,beasley,robbinsville,28771
00721140,louvenia,pate,lillington,27546
05500273,nancy,moncrief,kernersville,27284
07749063,harry,mckaig,durham,27707
06824584,margaret,woodgeard,chapel hill,27516
00757284,charles,bridgers,kenly,27542
00513312,karen,yount,granite falls,28630
01320695,michael,whiting,fayetteville,28303
05159407,walter,fulton,wilmington,28403
02210586,fleta,starnes,greensboro,27406
07731261,jordan,morris,goldsboro,27534
04062438,sonia,perez de mata,monroe,28110
03093163,melinda,dunn,fuquay varina,27526
00341734,faye,brooks,lincolnton,28092
02865921,joseph,morris,monroe,28112
02587289,bo,gade,boone,28607
00915690,frank,ridgell,lillington,27546
05782549,lawrence,newton,franklin,28734
05809883,emilie,stark-menneg,greensboro,27410
02776861,monique,lemoine,charlotte,28210
05413581,judith,cornell,raleigh,27613
03376007,bryan,duckett,indian trail,28079
02470932,richard,dryden,holly springs,27540
06107589,peggy,niewczyk,newton,28658
03699107,kenneth,gold,raleigh,27613
04181458,constance,manion,durham,27713
01743964,louise,burchfield,gastonia,28056
07297498,hali,bosma,leicester,28748
07267081,glen,temoney,asheville,28804
05544639,cleveland,forbes,farmville,27828
07643276,eric,eberle,holly springs,27540
01819804,robert,holland,fayetteville,28312
07736949,patricia,johnson,rougemont,27572
08112600,earl,brown,spring lake,28390
03440329,michael,russ,leland,28451
04892757,justin,muniz,mooresville,28115
00167485,linda,benton,monroe,28110
05265737,kevin,wirhouski,goldsboro,27530
06910556,rosa,kiely,new bern,28560
03660342,thomas,cope,sylva,28779
00678032,alton,haddock,greenville,27834
05453355,holly,evans,edenton,27932
02240211,kerry,kreisler,raleigh,27616
02001325,jeraldine,street,morganton,28655
06173852,constance,russell,supply,28462
06270962,regina,whitfield,greenville,27834
07864625,greg,lefever,greenville,27834
06887323,robin,banks,charlotte,28269
06491471,ronny,vest,star,27356
02597775,karen,fox,durham,27704
03636354,theresa,whitten,thomasville,27360
01361682,robert,walters,raleigh,27603
05739648,robert,martinez,fayetteville,28314
05625180,jaimie,niemond,mt olive,28365
03344955,john,cowhig,chapel hill,27517
01899504,billy,marshall,harmony,28634
04075294,stephanie,stenglein,charlotte,28226
07162244,caroline,mills,durham,27701
05779707,kay,prowler,arden,28704
05452115,alisha,dodson,jacksonville,28546
05896075,ryan,allen,chapel hill,27514
00620960,martha,garrigus,raleigh,27617
05951839,jamie,lehman,greensboro,27408
04471579,jacqueline,johnson,goldsboro,27530
04620855,cheri,cannon,hendersonville,28791
07091556,anson,layton,fayetteville,28306
02042967,debra,james,winston salem,27127
01788766,richard,klein,cary,27511
04452214,kevin,quayle,greensboro,27407
01250823,yvonne,canady,wilmington,28405
07966970,justin,norden,bailey,27807
00715368,addie,webb,charlotte,28213
08082620,tammy,davis,stantonsburg,27883
00733444,linda,torian,durham,27705
03539745,ryan,draper,chapel hill,27514
05197849,roy,goellner,leland,28451
00815789,mario,marsico,cary,27511
04551491,janie,burkett,newport,28570
03640077,jeffrey,phillips,cleveland,27013
00664088,terry,barger,winston salem,27104
00536164,george,brearey,marshallberg,28553
05060623,holly,weller,cary,27513
01121324,james,obernesser,wilmington,28411
01666357,barbara,garland,spruce pine,28777
04716249,teontae,hicks,bolivia,28422
07157932,sydney,dawson,raleigh,27615
03106843,shakia,tate,morganton,28655
00773660,judy,easler,bessemer city,28016
01888812,deborah,brannon,jacksonville,28540
04013379,amanda,himes,fayetteville,28303
05509575,allison,curci,mooresville,28117
00717326,o'neil,simmons,four oaks,27524
00260842,alice,morrison,winston salem,27103
01505620,kelly,tippett,winnabow,28479
04968867,emily,poole,lincolnton,28092
04356083,suzanne,williams,kernersville,27284
00220032,ernestine,hinton,charlotte,28213
00116380,thomasina,hawkins,lewisville,27023
06509053,gregory,evans,clinton,28328
00171519,margaret,darnell,hickory,28601
02089404,jesse,huneycutt,albemarle,28001
04895993,tanis,whittington,north wilkesboro,28659
01149676,anila,shah,rockingham,28379
07735379,ethan,carter,wallace,28466
06926182,donna,sheffield,sanford,27332
00603090,lee,amos,sandy ridge,27046
02239179,juliet,wysinger,fayetteville,28314
00959108,lucille,lawrence,asheville,28806
00106050,george,worsley,raleigh,27612
07780464,nate,mcbroom,roxboro,27573
04868054,miranda,wilson,gastonia,28054
00644395,ammie,jacobs,clinton,28328
02462077,monica,mcrae,winston salem,27107
01567633,angela,butler,charlotte,28210
07643316,marisa,lentz,china grove,28023
05103566,mary,barker,beaufort,28516
07236909,john,melillo,charlotte,28277
03764439,keala,rodgers,greensboro,27406
06637656,sarah,frye,huntersville,28078
04608926,heather,menard,greenville,27858
00563522,mildred,dixon,bryson city,28713
07825527,peter,gibbs,sanford,27332
04650601,brandon,marett,wilmington,28411
04286728,kelli,glisan,charlotte,28278
01783224,carolyn,wilcox,cary,27513
00342181,amos,burton,reidsville,27320
01065289,phyllis,strickland,rolesville,27571
03750407,larry,moore,orrum,28369
01194785,lorri,murphy,nashville,27856
07827212,james,lucas,roanoke rapids,27870
05747213,tevis,pinkerton,locust,28097
06206528,kelli,clark,holly springs,27540
07229325,andrew,coleman,black mountain,28711
06484272,paul,stein,matthews,28105
00873563,loretta,skeens,kinston,28501
03339933,lisa,duncan,claremont,28610
07207445,bradley,ala,greensboro,27401
01512237,spevines,jones,flat rock,28731
01237958,rachel,moore,lumberton,28358
05921319,stephen,scudder,greensboro,27408
04593331,kay,jernigan,angier,27501
00553551,randall,coleman,jamestown,27282
00344514,bobbie,ingle,candler,28715
06457109,napoleon,richardson,whitakers,27891
06282003,viola,brown,sneads ferry,28460
01504649,tonia,puckett,smithfield,27577
01785302,michael,page,raleigh,27613
06403220,katherine,locke,wilmington,28403
01180070,cynthia,sykes,mebane,27302
06064106,stacie,sanders,mount holly,28120
06686955,beverly,wanner,oxford,27565
04972835,charles,turney,sanford,27330
07698156,karin,smith,raeford,28376
04799837,james,maddock,china grove,28023
03237742,kathy,woods,charlotte,28205
00877019,debbie,ferket,raleigh,27606
06643040,joseph,diiorio,indian trail,28079
04233379,bessie,ford,charlotte,28214
07982327,melissa,carmona,greensboro,27407
00618103,lawrence,woodley,creswell,27928
05687857,deena,blevins,rockingham,28379
04782358,derrick,cheek,morganton,28655
01169980,alan,blalock,randleman,27317
01153019,frances,boyd,reidsville,27320
01924016,margaret,masters,asheville,28805
01322678,jimmy,moore,taylorsville,28681
02537403,lora,keene,stanfield,28163
06187801,jordan,smith,cary,27513
04727265,wendy,moffett,cary,27511
02112208,darrell,harkey,concord,28025
01289034,michael,brewer,greensboro,27406
06917925,andrew,kendle,charlotte,28210
03289958,glenn,rhodes,cornelius,28031
02326208,stanley,evans,vale,28168
05076514,lee,gore,longwood,28452
04793995,emery,lecrone,charlotte,28205
00449233,garry,frank,lexington,27295
00578904,torrens,miller,charlotte,28270
03864946,james,foust,swannanoa,28778
05513300,laquetta,hawkins,charlotte,28209
00986010,debra,dockery,high point,27265
01775997,cecil,merritt,cary,27513
08165488,christopher,brand,chapel hill,27516
03217808,david,krehnke,wake forest,27587
01159606,larry,collier,summerfield,27358
05017360,eric,horton,raleigh,27615
01473657,john,combs,zionville,28698
00476274,sara,mcneely,shelby,28152
00248570,sidney,allen,reidsville,27320
01142505,regina,moody,durham,27703
04132704,sameer,patel,charlotte,28278
00676603,james,smith,kinston,28504
06086063,ebony,howell,mooresville,28115
07265058,mariah,earle,chapel hill,27514
04905267,jason,worrell,burlington,27215
03999793,william,king,raleigh,27606
08210359,latavius,golack,fayetteville,28301
02080324,chris,vanwieren,hendersonville,28792
03888301,martrice,hunter,charlotte,28227
01550870,warren,devane,ivanhoe,28447
03241039,gilda,kuhn,asheville,28803
04916265,sarilyn,hodges,matthews,28104
02185334,stephen,simmons,plymouth,27962
04130087,melissa,spencer,greenville,27834
00566348,sarah,slusher,winston salem,27104
00765010,henry,griffin,kittrell,27544
08106211,kelly,johnson,new bern,28560
07246148,tracy,womble,high point,27260
07526436,chante,howard,greenville,27858
05540862,robert,andrews,raleigh,27606
07159460,richard,hoover,atlantic beach,28512
01214220,chris,greene,candor,27229
02777611,marsha,hudson,gastonia,28052
00269214,jimmy,dameron,hildebran,28637
04016883,jesus,mejia,rose hill,28458
00447822,barry,dinkins,yadkinville,27055
02744989,frank,iogha,flat rock,28731
00773101,marcella,evans,edenton,27932
06247561,deborah,griffin,hamlet,28345
01626961,muna,mujahid,durham,27703
07413542,judie,peace,high point,27263
03044967,pamela,marovich,richlands,28574
03730268,elmer,wynkoop,louisburg,27549
07552041,leorenda,gonzales,statesville,28677
03062886,kimberly,voges,charlotte,28204
04618675,karen,knowles,carolina beach,28428
08212524,daniel,shin,raleigh,27607
04544951,heather,miller,lenoir,28645
05940421,hlee,xiong,morganton,28655
01812513,eugenia,tanner,fayetteville,28311
00226773,claudette,amerson,cove city,28523
02287542,paula,salladay,wake forest,27587
00858600,richard,taylor,clinton,28328
06117669,ashley,jobe,winston salem,27106
05124790,adam,schonour,charlotte,28226
01491897,marshall,shytle,dallas,28034
03412057,james,byrd,new bern,28560
01417928,william,fuller,new bern,28560
03939379,susette,burttram,cary,27518
00737782,dalinda,holland,matthews,28105
03392740,john,bulat,charlotte,28277
04715582,bradley,hays,jacksonville,28546
03328711,vona,cuffee,raleigh,27601
03267596,connie,smith,highlands,28741
00312214,jerry,barker,mount airy,27030
04081904,ja'keya,sherman,raleigh,27601
04058419,taryn,dixon,wendell,27591
02245142,patricia,sprouse,fairview,28730
08085727,patrick,whaley,greenville,27858
01212363,rhonda,southern,mayodan,27027
00162772,georgia,privott,cofield,27922
04368702,capri,montgomery,morrisville,27560
06025474,alexandra,doubrava,charlotte,28277
05549650,deborah,allen,wendell,27591
06837669,daniel,gonzalez,chapel hill,27514
02982581,holly,collier,smithfield,27577
01484673,sharon,clark,siler city,27344
05781066,brittany,rice,creedmoor,27522
00885952,tanya,barnes,rockwell,28138
05892196,matthew,cozon,chapel hill,27514
06125673,daniel,pearson,concord,28027
06872453,kristen,bell,greensboro,27406
03263371,sheila,travis,winston salem,27127
08179287,jasmina,dimitrova,charlotte,28212
05713983,thomas,felton,winterville,28590
00502489,william,bunn,smithfield,27577
03790611,troy,gagliardo,mooresville,28117
02643654,george,wiggs,fayetteville,28306
01406097,david,russell,monroe,28112
03875452,benjamin,eitzman,mebane,27302
05777430,tyler,hefner,connelly springs,28612
06667383,gary,butler,brevard,28712
01226512,harold,keller,lenoir,28645
07149404,jerry,bentley,wilmington,28409
05419734,bradley,barker,sneads ferry,28460
03266141,gilbert,logan,fayetteville,28303
02887260,heather,ivester,winston salem,27105
05910281,monica,mcclanahan,lexington,27295
02831049,shannon,riggs,nebo,28761
00615640,eva,bingham,salisbury,28144
07211839,christopher,uber,laurinburg,28352
03781567,marc,taylor,charlotte,28273
06685838,travis,marcus,fayetteville,28301
06475247,raymond,daley,shallotte,28470
03690714,james,wilson,robbinsville,28771
04401525,rodrecus,canady,garner,27529
03863253,dexter,bryant,marion,28752
03432056,joshua,brower,siler city,27344
02919605,anthony,nash,willow spring,27592
06929621,jeremy,fireline,asheville,28801
02896362,marvin,klein,cornelius,28031
02139936,bernie,barnes,elizabeth city,27909
02336863,elsie,gargaro,washington,27889
05477411,evelyn,wallace,raleigh,27610
05845176,tanya,gibbs,raleigh,27616
00834411,larry,dove,cornelius,28031
03352397,jennie,white,wilmington,28412
04358228,philip,hall,concord,28027
04400478,judy,duggins,high point,27262
07910092,kendra,bagley,durham,27707
03889604,charles,hill,windsor,27983
05373573,james,reavis,mocksville,27028
01875973,beverly,bumgardner,leicester,28748
06681956,karen,white,jonesville,28642
03177626,richard,hagerman,burnsville,28714
05683100,david,stout,haw river,27258
02320190,ann,garris,wilmington,28411
00427052,joseph,adams,leland,28451
02785111,paula,gray,avon,27915
08166960,patrick,johnson,carrboro,27510
00343805,benny,stines,vale,28168
00812737,richard,young,raleigh,27614
00731845,arnold,hein,charlotte,28210
07542487,charlene,richard,mooresville,28117
00399434,annie,wilkins,rutherfordton,28139
03078202,brian,huffman,millers creek,28651
01298530,angela,bivens,high point,27265
04222043,jeffery,white,charlotte,28213
00358309,ronnie,barrier,concord,28025
04839025,james,hood,fayetteville,28312
07074940,jodie,lafollette,locust,28097
03211678,gregory,wood,lexington,27295
06735109,morris,fer,waynesville,28786
06028042,annie,gant,greensboro,27405
05336872,rena,roe,andrews,28901
03651003,susan,blake,pineville,28134
06448189,julia,christenbury,sunset beach,28468
00226726,judy,howard,advance,27006
03803185,arpha,santos,winston salem,27103
05800394,brent,solomon,raleigh,27614
05055379,jessica,golden,winston salem,27106
04628056,glenn,elliott,creedmoor,27522
06639925,shawn,ferguson,greenville,27858
01596526,sue,denny,colfax,27235
03840191,joshua,settlemyre,hudson,28638
06650264,brittany,davis,parkton,28371
06654050,michael,gartrell,black mountain,28711
07705952,robbin,moon,cleveland,27013
06166292,ryan,kraudel,raleigh,27612
00915917,garlene,evans,king,27021
03446404,robert,dunham,goldsboro,27530
02199508,anne,smith,fayetteville,28301
06264683,jeanette,mcginn,randleman,27317
06659331,diana,adams,grifton,28530
00031317,betty,howison,raleigh,27615
04590746,sookhdeo,persaud,lexington,27295
07371753,diane,kim,chapel hill,27514
04462587,joseph,smarsh,la grange,28551
03874381,dana,parker,creedmoor,27522
00045398,thurman,miller,rolesville,27571
01530691,deborah,bebber,hickory,28602
05968640,tatjana,hicks,winston salem,27127
08087899,porsche,brimmage,pembroke,28372
03647198,sarah,hinson,concord,28025
01428127,willie,edens,hampstead,28443
01777433,sheniqua,lowery,roxboro,27574
06500527,mary,wincek,charlotte,28269
00599608,otis,lynch,shelby,28150
03170007,lief,erickson,cary,27511
01563937,otis,cates,raleigh,27610
04255847,wendy,barksdale,hamlet,28345
04706960,donna,hultberg,hope mills,28348
07438878,elizabeth,shepherd,winston salem,27106
02203828,jacqueline,nolen,cameron,28326
03280109,michael,mattscheck,charlotte,28226
03817769,colby,bianco,raleigh,27616
07803348,michelle,douglas,durham,27707
04081254,matthew,schumann,raleigh,27608
02857221,rhonda,litterer,newton,28658
02773063,correy,bouldin,eden,27288
00433315,nellie,dull,mocksville,27028
00429297,beatrice,blackwelder,stanfield,28163
03726615,cathy,culbreth,raleigh,27612
03195661,marvin,york,wilmington,28411
05918779,michelle,colandro,charlotte,28210
06790432,wilfredo,viruet,fayetteville,28301
07369896,darlin,clemons,tarboro,27886
00106395,patsy,whitt,raleigh,27613
01345404,burtrell,price,seven springs,28578
05013771,kelly,hull,hendersonville,28792
02417615,michelle,may,raleigh,27614
05020451,joshua,mcelrath,candler,28715
07223327,brian,ferguson,durham,27703
00214936,eunice,mcarthur,durham,27707
03932639,amanda,wimmer,greensboro,27410
07247484,anthony,jordano,indian trail,28079
06120243,debra,knapp,greensboro,27406
01264083,carolyn,collins,hendersonville,28791
03840222,kathleen,monahan,wake forest,27587
07035629,sandra,harris,clyde,28721
07173816,amanda,riesterer,durham,27713
04282611,joanna,bartley,state road,28676
06227118,justin,pollard,burlington,27217
03281163,carlos,nunez,morrisville,27560
02196727,jeanette,watts,mooresville,28115
03607940,kimiko,lyons,jacksonville,28540
00764403,dana,bentley,moravian falls,28654
03052064,kenneth,oliva,rural hall,27045
02107879,richard,jacobsen,charlotte,28277
06112263,robert,lorentz,winterville,28590
01290897,william,carter,advance,27006
07599592,judith,buchanan,hendersonville,28792
04416940,jaime,chaves,greensboro,27406
01340940,janet,robinson,burlington,27215
07100476,christine,hardeman,clinton,28328
01561712,jacqueline,plush,raleigh,27610
05563612,chaquita,sims,shelby,28150
05455354,ronald,gallie,hampstead,28443
03361366,adam,petrey,boone,28607
07623627,melanie,combs,winston salem,27106
01909204,kelli,emore,roxboro,27573
02531702,thomas,mcentee,foxfire village,27281
05356363,jamie,castillo,asheville,28804
04511741,jason,paschal,beulaville,28518
05847062,ramon,linares,henderson,27537
07381431,kyle,binaxas,fayetteville,28306
08008579,stephen,rudisill,gastonia,28054
00130408,lois,foxx,belmont,28012
03062486,christopher,reaves,raleigh,27614
03178371,jessie,franklin,goldsboro,27534
00316511,daniel,long,wilmington,28409
04953597,nicole,henry,godwin,28344
07001182,borislav,dzidzura,charlotte,28208
05937927,channthou,touch,charlotte,28215
07969093,caroline,moser,boone,28607
01911842,stephany,dula,greensboro,27406
06978832,herbert,oxendine,pembroke,28372
04579733,nancy,yarbrough,marshville,28103
00064608,larry,chesson,williamston,27892
01308315,arthur,welch,walnut cove,27052
07500432,gail,eleew,westfield,27053
03494834,gilbert,sayres,wilmington,28401
03636949,myra,avant,greensboro,27407
08089464,jonathan,holliday,mount holly,28120
05040640,jenny,underhill,bunnlevel,28323
07500457,eileen,leroch,mooresville,28117
02267368,betty,hall,elizabethtown,28337
01080392,daniel,friesen,charlotte,28215
04810372,alexander,shiplett,wilmington,28411
07598478,lavette,love,charlotte,28212
03259419,clifford,higgs,timberlake,27583
04358534,amanda,simpson,marshville,28103
06056505,brenda,goode,creedmoor,27522
00732604,julie,blythe,charlotte,28203
06908002,david,chapman,high point,27260
00549826,angeline,harrelson,lexington,27292
06996076,shaun,robb,davidson,28036
03108561,kimberly,utley,wilson,27893
05799250,william,hall,boone,28608
00378881,patricia,bradley,canton,28716
01821026,cecilia,mcmullen,greensboro,27403
06315329,krystal,stokes,leland,28451
02681690,dana,mcdill,new hill,27562
00754093,william,wilkinson,cooleemee,27014
03654171,william,cameron,carthage,28327
01585120,joseph,kinsey,lake toxaway,28747
05500147,andrew,stevens,moyock,27958
07296112,nicholas,klein,asheville,28803
08038079,benjamin,lackey,clayton,27527
06236647,christopher,huffman,connelly springs,28612
06799550,andrew,everett,laurinburg,28352
05057985,amanda,washburn,marion,28752
07557684,regina,black,shawboro,27973
05383082,luz,brown,raeford,28376
06372867,william,withrow,ellenboro,28040
04861027,john,bryan,cary,27513
05288779,dare,cook,fuquay varina,27526
04604868,jason,shirk,jacksonville,28540
04262243,sarah,green,asheville,28804
05217033,kevin,young,lexington,27295
04340119,stewart,kruger,sanford,27330
05333940,diana,bailey,roanoke rapids,27870
05282051,kimberly,shoffner,charlotte,28216
03454846,john,gillan,apex,27502
07234094,daniesha,alvarez,charlotte,28205
01594089,dwayne,fountain,union mills,28167
02879644,rodney,chambers,apex,27502
07184901,thomas,andrews,boone,28608
04664524,robert,kreckman,new bern,28562
03227552,edna,mcbride,charlotte,28217
02962917,stella,throckmorton,walnut cove,27052
04533609,gail,connelly,valdese,28690
06028762,shelton,johnson,durham,27713
07575583,julie,cuthrell,washington,27889
01894967,robert,bowen,ayden,28513
04334430,eric,wilson,fuquay varina,27526
00080733,jeanette,cunningham,gastonia,28052
02566785,cecilia,dillingham,charlotte,28269
07253433,whitney,watson,cameron,28326
03956537,cherrie,jordan,wilmington,28401
00230130,charles,johnson,warrenton,27589
03580973,gary,robertson,rocky mount,27804
05277775,sonya,lockhart,monroe,28110
00804709,bronson,king,winston salem,27127
03849417,renae,stafford,denton,27239
00884504,mary,graham,black mountain,28711
02458254,denise,blobaum,charlotte,28208
01562272,krishan,sehgal,raleigh,27615
07300804,peyton,hawks,wilmington,28403
03097624,angela-dawn,redding,laurinburg,28352
06783670,jessica,shaw,misenheimer,28109
07463226,timothy,wisecarver,rocky point,28457
00574040,kaye,bartholomew,raleigh,27613
02131789,cynthia,webb,germanton,27019
05175170,rebecca,stepps,lexington,27295
00927521,larry,grosman,greensboro,27401
07457043,ciara,burgi,durham,27707
04666489,joyce,pettaway,tarboro,27886
01176365,dorothy,collins,rutherfordton,28139
02908597,brenda,smith,asheboro,27203
04844038,alicia,grose,spring lake,28390
04678569,emilie,white,asheville,28806
02199690,martha,saunders,benson,27504
04636894,betty,detelich,marion,28752
02008761,susan,o'neill,charlotte,28215
03852766,julie,ash,morehead city,28557
04998423,charles,hamilton,mebane,27302
03296367,luciana,loftin,ayden,28513
02247008,evelyn,priddy,eden,27288
02977241,julie,selz,charlotte,28227
01245803,deborah,nesbit,otto,28763
07620229,michael,radford,castle hayne,28429
01449133,sharon,godfrey,durham,27704
04683956,darcy,holder,winston-salem,27127
06371010,richard,sappington,harmony,28634
06234389,john,hunt,lincolnton,28092
00671481,anne,ross,elizabeth city,27909
03229893,matthew,huffman,raleigh,27607
07732132,iman,elshehaby,cary,27519
01695070,barry,ingram,pikeville,27863
07592517,michelle,dilley,conway,27820
06378261,george,mclaurin,hope mills,28348
03642704,delilah,diehl,black mountain,28711
03998315,robert,craft,fayetteville,28303
03842756,ira,pugh,charlotte,28270
00424701,kate,evans,mt gilead,27306
06314384,ralph,webster,kitty hawk,27949
05967263,douglas,haines,charlotte,28270
08148696,sue,hyatt,lumberton,28358
02344042,aaron,batten,selma,27576
07189944,mary,byrd,la grange,28551
02605581,james,whitt,tobaccoville,27050
04803954,anthony,mckinnon-williams,fayetteville,28304
00521077,johnnie,martin,clarkton,28433
01865004,clyde,mcneill,kernersville,27284
04760687,daniel,godfrey,cary,27519
08190120,melissa,penley,zebulon,27597
03876053,jared,haynes,swannanoa,28778
00396016,thomas,hart,waynesville,28786
